	id	key	label	domain	nes	num_domains
1211	1211	OCIAD1	2848	27	1.5278563515074264	3.0
1212	1212	HADHB	743	29	3.0564017211115364	5.0
1213	1213	TRAP1	2847	0	0.03277110219079627	0.0
1214	1214	C2orf47	745	27	0.9528528633970194	3.0
1215	1215	OLA1	2846	33	7.496722740063703	0.0
1216	1216	TSPAN5	2845	29	4.808170043735416	0.0
1217	1217	HAX1	742	28	16.274044594465487	0.0
1218	1218	C7orf43	2844	29	4.808170043735416	0.0
1219	1219	CCNT1	2843	29	4.808170043735416	0.0
1220	1220	KIAA1161	2842	29	4.808170043735416	0.0
1221	1221	AK7	2841	24	7.810188555210023	39.0
1222	1222	CEP41	738	24	14.982852885567857	48.0
1223	1223	COPS8	2840	1	38.199499882431525	50.0
1224	1224	HELQ	737	1	41.62765385449824	76.0
1225	1225	ZNF253	2839	41	0.8150915022016741	0.0
1226	1226	HIBADH	736	41	2.0189005432028377	0.0
1227	1227	DCAF4	2838	7	8.069351632948859	7.0
1228	1228	CEP350	2837	24	9.395993488621643	30.0
1229	1229	JAK1	2836	41	0.8150915022016741	0.0
1230	1230	NSG2	2835	41	0.8150915022016741	0.0
1231	1231	NFATC1	2834	41	0.8150915022016741	0.0
1232	1232	CLMP	2833	41	0.8150915022016741	0.0
1233	1233	PAXBP1	2832	41	0.8150915022016741	0.0
1234	1234	TSPAN17	2831	41	0.8150915022016741	0.0
1235	1235	BLOC1S3	2830	6	2.231148014256981	6.0
1236	1236	ZMYM3	15	6	1.740942594467722	6.0
1237	1237	HIST1H4D	2829	0	1.959285256458844	0.0
1238	1238	HIST1H1D	733	5	1.9340611815016375	2.0
1239	1239	DIS3L2	2828	0	1.959285256458844	0.0
1240	1240	NANP	2827	4	3.920144813029224	4.0
1241	1241	CCNG1	731	4	5.936025710438335	4.0
1242	1242	OR2M5	2826	21	0.9811381394246035	1.0
1243	1243	EIF4B	725	21	1.169694664687956	1.0
1244	1244	AKAP6	2825	21	0.9811381394246035	1.0
1245	1245	WDTC1	2824	21	0.9811381394246035	1.0
1246	1246	SYTL1	2823	21	0.9811381394246035	1.0
1247	1247	EIF4A1	2822	21	1.6847789045141186	1.0
1248	1248	EIF4G1	837	19	2.1549531676499716	7.0
1249	1249	NUFIP2	2821	21	0.9811381394246035	1.0
1250	1250	PNPLA8	2820	29	4.3077025789350625	0.0
1251	1251	IMMP2L	723	28	11.109957837901822	0.0
1252	1252	MRPS15	2819	29	4.3077025789350625	0.0
1253	1253	CCDC47	2818	0	0.6267620675560373	0.0
1254	1254	INPP5K	721	8	1.2674610347555637	2.0
1255	1255	CTNS	2817	0	0.6267620675560373	0.0
1256	1256	XPOT	2816	4	1.7950656413138912	3.0
1257	1257	INIP	722	4	3.215072468350457	5.0
1258	1258	ELMSAN1	2815	0	0.7560185991278933	0.0
1259	1259	IRF2BP1	719	4	2.1302849949557805	6.0
1260	1260	OAZ2	2814	10	7.836875630160407	17.0
1261	1261	ALG12	1012	10	5.671474571562602	18.0
1262	1262	TLDC1	2813	0	0.7560185991278933	0.0
1263	1263	IRF2BPL	2812	0	0.2745078155039692	0.0
1264	1264	IRF2BP2	718	0	1.9308454649324902	0.0
1265	1265	NMT2	2811	0	0.2745078155039692	0.0
1266	1266	TOPORS	2810	20	6.040714653453169	2.0
1267	1267	IRF2	717	19	1.56633216370999	6.0
1268	1268	SPIRE2	2809	31	3.5893468171119647	0.0
1269	1269	IGF1R	715	31	3.746103335221564	0.0
1270	1270	CLPSL2	2808	31	3.5893468171119647	0.0
1271	1271	RAB22A	2807	31	3.5893468171119647	0.0
1272	1272	VEGFC	2806	31	3.5893468171119647	0.0
1273	1273	NR2F2	2805	31	3.5893468171119647	0.0
1274	1274	DLX5	2804	31	3.481863980948002	0.0
1275	1275	IRS2	714	31	3.746103335221564	0.0
1276	1276	BHLHE22	2803	31	3.481863980948002	0.0
1277	1277	CLYBL	2802	31	3.481863980948002	0.0
1278	1278	MDM2	2801	31	3.481863980948002	0.0
1279	1279	INSR	2800	31	3.481863980948002	0.0
1280	1280	TRABD	2799	25	5.002243579995644	6.0
1281	1281	ANKRD10	2798	31	3.481863980948002	0.0
1282	1282	FBRS	2797	31	3.481863980948002	0.0
1283	1283	DENND6B	2796	31	3.481863980948002	0.0
1284	1284	PCDH9	2795	31	3.481863980948002	0.0
1285	1285	RALBP1	2794	5	8.359633212350772	2.0
1286	1286	ITFG2	712	5	6.360181731967901	2.0
1287	1287	ATE1	2793	5	9.74643317190294	2.0
1288	1288	ZNF800	9	5	6.56110832873478	2.0
1289	1289	MYLIP	2792	0	0.5797004200624098	0.0
1290	1290	HDLBP	711	7	3.941105430485243	9.0
1291	1291	TULP4	2791	31	4.183701093622033	0.0
1292	1292	KBTBD2	708	31	3.746103335221564	0.0
1293	1293	GLRX2	2790	31	4.183701093622033	0.0
1294	1294	RBBP5	2789	0	1.6556392057800369	0.0
1295	1295	ARID4B	994	20	2.4325009076506374	3.0
1296	1296	RBFOX2	2788	0	0.0	1.0
1297	1297	C10orf12	968	20	0.7780341951934646	3.0
1298	1298	FURIN	2787	31	3.5893468171119647	0.0
1299	1299	CNPY2	2786	31	4.183701093622033	0.0
1300	1300	ZNF655	2785	0	0.6414853243761748	0.0
1301	1301	KIAA0141	706	28	3.7120328812352454	0.0
1302	1302	ACSL4	2784	0	0.6414853243761748	0.0
1303	1303	CMPK1	2783	0	0.6414853243761748	0.0
1304	1304	OPA3	2782	0	0.6414853243761748	0.0
1305	1305	C1GALT1	2781	0	-0.0	0.0
1306	1306	C1orf43	703	0	-0.0	0.0
1307	1307	ACTR1A	2780	24	6.742253472864424	41.0
1308	1308	TUBB4B	108	24	16.340187013501897	48.0
1309	1309	MAGI1	2779	0	3.118159387661275	0.0
1310	1310	PLXNA1	2778	0	1.123600995971812	0.0
1311	1311	FRYL	697	0	1.471140595662813	0.0
1312	1312	SPPL3	2777	0	1.123600995971812	0.0
1313	1313	DAGLB	2776	0	1.123600995971812	0.0
1314	1314	STK38L	2775	0	1.123600995971812	0.0
1315	1315	WWC2	2774	0	1.123600995971812	0.0
1316	1316	RUNX3	2773	0	1.123600995971812	0.0
1317	1317	SLC27A6	2772	0	0.49838820634454906	0.0
1318	1318	CTPS1	693	0	-0.0	0.0
1319	1319	CAD	2771	0	0.49838820634454906	0.0
1320	1320	C7orf60	2770	0	0.49838820634454906	0.0
1321	1321	LARS	2769	0	0.5420593772816659	0.0
1322	1322	KPNA3	692	10	1.62667688524441	10.0
1323	1323	ASNSD1	2768	0	0.5420593772816659	0.0
1324	1324	EGR3	2767	0	0.6862481012993316	0.0
1325	1325	DNAJC9	691	0	0.08259925917403009	0.0
1326	1326	IGSF5	2766	0	0.6862481012993316	0.0
1327	1327	FTSJ1	2765	0	0.5420593772816659	0.0
1328	1328	MRFAP1	2764	0	0.6862481012993316	0.0
1329	1329	CSE1L	2763	10	0.970870255380889	1.0
1330	1330	KPNA4	690	10	2.6127849641077603	10.0
1331	1331	RECQL5	2762	0	0.5420593772816659	0.0
1332	1332	TRMT44	2761	0	0.5420593772816659	0.0
1333	1333	TRIB3	2760	5	8.106167539736102	2.0
1334	1334	KPTN	689	5	6.264011920423517	2.0
1335	1335	CNOT7	2759	5	4.441098210672283	4.0
1336	1336	KLF5	696	5	4.287007883583474	4.0
1337	1337	SRRT	2758	0	2.129299433699303	0.0
1338	1338	L3MBTL2	688	0	0.7324480246605182	0.0
1339	1339	SPTBN1	2757	0	1.0629346675711417	0.0
1340	1340	UBA1	2756	0	0.3999851088661055	0.0
1341	1341	RAD23B	370	0	0.8218113150143685	0.0
1342	1342	RSRC2	2755	11	5.170948016012051	6.0
1343	1343	LMF2	2754	25	5.002243579995644	6.0
1344	1344	LAMTOR1	687	25	5.002243579995644	6.0
1345	1345	ZFP91	2753	25	5.002243579995644	6.0
1346	1346	FGF22	2752	25	5.002243579995644	6.0
1347	1347	METTL7B	2751	25	5.002243579995644	6.0
1348	1348	NPAT	2750	25	5.002243579995644	6.0
1349	1349	POLR3GL	2749	25	5.002243579995644	6.0
1350	1350	LAMTOR2	686	25	5.002243579995644	6.0
1351	1351	RRAGD	2748	25	5.002243579995644	6.0
1352	1352	TNFRSF9	2747	25	5.002243579995644	6.0
1353	1353	HCN2	2746	25	5.002243579995644	6.0
1354	1354	LAMTOR3	685	25	5.002243579995644	6.0
1355	1355	AKT1S1	2745	5	8.106167539736102	2.0
1356	1356	GNB1L	2744	25	5.002243579995644	6.0
1357	1357	SLC25A20	2743	25	5.002243579995644	6.0
1358	1358	SMG9	2742	0	0.6953944695262648	0.0
1359	1359	DET1	864	2	2.086015449773027	9.0
1360	1360	GGN	2741	25	5.002243579995644	6.0
1361	1361	EPSTI1	2740	25	5.002243579995644	6.0
1362	1362	ASPHD2	2739	25	5.002243579995644	6.0
1363	1363	DESI2	2738	25	5.002243579995644	6.0
1364	1364	VPS37D	2737	25	5.002243579995644	6.0
1365	1365	ITLN2	2736	25	5.002243579995644	6.0
1366	1366	NARS	2735	25	5.002243579995644	6.0
1367	1367	LDB1	2734	25	5.002243579995644	6.0
1368	1368	NCF1	2733	25	5.002243579995644	6.0
1369	1369	SP2	2732	25	5.002243579995644	6.0
1370	1370	LAMTOR4	684	25	5.002243579995644	6.0
1371	1371	SSTR3	2731	25	5.002243579995644	6.0
1372	1372	FLNC	2730	25	5.002243579995644	6.0
1373	1373	TRRAP	2729	25	5.002243579995644	6.0
1374	1374	TPT1	2728	25	5.002243579995644	6.0
1375	1375	LAMTOR5	683	25	5.002243579995644	6.0
1376	1376	TRPM7	2727	25	5.002243579995644	6.0
1377	1377	NKRF	2726	5	3.06756461814518	2.0
1378	1378	XPO4	2725	25	5.002243579995644	6.0
1379	1379	BRI3	2724	25	5.002243579995644	6.0
1380	1380	EXOSC8	2723	25	5.002243579995644	6.0
1381	1381	PHF20	2722	3	3.206563355452909	2.0
1382	1382	LARP1	681	3	3.66182619861703	2.0
1383	1383	WDR62	2721	4	4.911313928685389	3.0
1384	1384	LARP7	680	4	4.749805016000222	4.0
1385	1385	INTS8	2720	4	4.911313928685389	3.0
1386	1386	FBXO18	2719	4	1.4010755560444972	4.0
1387	1387	LARP4B	679	4	5.842853631676714	4.0
1388	1388	SRSF4	2718	0	0.19132686154365178	0.0
1389	1389	PABPC1	2717	4	1.4010755560444972	4.0
1390	1390	OR6S1	2716	0	2.4219510375554893	0.0
1391	1391	LATS1	678	0	0.5616941978274662	0.0
1392	1392	WWC1	2715	0	2.4219510375554893	0.0
1393	1393	PKM	2714	40	1.9407065744338843	0.0
1394	1394	LDHA	676	40	1.8167251671837297	0.0
1395	1395	MID1IP1	2713	40	1.9407065744338843	0.0
1396	1396	ABHD2	2712	0	0.6514396944702163	0.0
1397	1397	LDLRAP1	675	0	0.4629446584914305	0.0
1398	1398	RASSF8	2711	13	5.410556595524318	14.0
1399	1399	PHACTR4	2710	0	-0.0	0.0
1400	1400	HIC2	672	0	0.2831630295296465	0.0
1401	1401	PEPD	2709	0	-0.0	0.0
1402	1402	LIN28B	671	5	1.4768916474232425	3.0
1403	1403	IGF2BP1	2708	0	-0.0	0.0
1404	1404	CTBP2	2707	3	2.1958066970316144	2.0
1405	1405	PCBP2	2706	0	1.77624938555399	0.0
1406	1406	AGO2	1006	0	1.1568677961909535	0.0
1407	1407	TNRC6A	2705	10	1.727082136253827	2.0
1408	1408	DNAJB11	662	10	3.7075475210679176	14.0
1409	1409	CHTOP	2704	10	1.727082136253827	2.0
1410	1410	MTPN	2703	10	1.727082136253827	2.0
1411	1411	C15orf39	2702	10	2.868009650358738	10.0
1412	1412	MANF	661	10	5.1720688118159694	15.0
1413	1413	PPP1R21	2701	13	4.2106168038185885	24.0
1414	1414	SNX17	252	13	6.804716099145049	38.0
1415	1415	OR4S1	2700	10	1.727082136253827	2.0
1416	1416	DNAJC3	659	10	3.7075475210679176	14.0
1417	1417	S100A11	2699	10	1.727082136253827	2.0
1418	1418	TBCK	2698	10	1.727082136253827	2.0
1419	1419	DNAJC22	2697	10	1.727082136253827	2.0
1420	1420	PTPLAD1	2696	10	1.727082136253827	2.0
1421	1421	CLEC2A	2695	10	1.727082136253827	2.0
1422	1422	CNTN6	2694	10	1.727082136253827	2.0
1423	1423	SYBU	2693	10	1.727082136253827	2.0
1424	1424	DUS4L	2692	10	1.727082136253827	2.0
1425	1425	HEPACAM	2691	10	1.727082136253827	2.0
1426	1426	ACTL7B	2690	10	1.727082136253827	2.0
1427	1427	DUSP27	2689	10	1.727082136253827	2.0
1428	1428	SLCO5A1	2688	11	4.8134008051996435	11.0
1429	1429	ITCH	713	11	4.945951161710903	19.0
1430	1430	ATF6	2687	10	1.727082136253827	2.0
1431	1431	OR1B1	2686	10	1.727082136253827	2.0
1432	1432	TMPRSS5	2685	10	1.727082136253827	2.0
1433	1433	SMC1B	2684	1	17.364158871490705	10.0
1434	1434	C17orf53	655	1	30.19947368883092	44.0
1435	1435	GFRAL	2683	1	17.364158871490705	10.0
1436	1436	CLDN2	2682	1	9.292092049246927	10.0
1437	1437	PRH2	2681	1	17.364158871490705	10.0
1438	1438	TEX30	2680	1	26.75374773074183	37.0
1439	1439	MCM9	653	1	33.44978141017407	52.0
1440	1440	C10orf137	2679	1	26.75374773074183	37.0
1441	1441	EWSR1	2678	0	1.5586413728519268	0.0
1442	1442	FOXK2	783	0	0.6228935924994907	0.0
1443	1443	RHBDF1	2677	0	-0.0	0.0
1444	1444	HIBCH	2676	28	37.18965578436249	0.0
1445	1445	DLAT	650	28	48.06550193024985	0.0
1446	1446	KHSRP	2675	28	37.18965578436249	0.0
1447	1447	USP16	2674	25	5.002243579995644	6.0
1448	1448	ECHS1	2673	40	2.4694093795400036	0.0
1449	1449	ZDHHC9	2672	1	9.292092049246927	10.0
1450	1450	MPC2	2671	28	37.18965578436249	0.0
1451	1451	DNAH5	2670	20	9.719260843229586	2.0
1452	1452	FBXL14	648	20	8.149328350502289	2.0
1453	1453	WT1	2669	20	9.719260843229586	2.0
1454	1454	RNF220	2668	20	9.719260843229586	2.0
1455	1455	KIAA2018	2667	20	9.719260843229586	2.0
1456	1456	BPTF	2666	20	1.3663336822656789	2.0
1457	1457	OR2T11	2665	20	5.680691552358451	3.0
1458	1458	FOXM1	643	19	1.8232498650630333	7.0
1459	1459	HDAC4	2664	19	3.353066986690213	8.0
1460	1460	MED13	645	19	1.5743955220382722	8.0
1461	1461	TCF3	2663	20	5.680691552358451	3.0
1462	1462	HMBOX1	2662	20	7.737685108601778	2.0
1463	1463	MED15	642	19	1.02972490939098	7.0
1464	1464	FAM132B	2661	20	7.737685108601778	2.0
1465	1465	GATA2	2660	20	9.268617112049519	2.0
1466	1466	MED13L	647	19	2.1879767369436873	9.0
1467	1467	BAZ2A	2659	20	9.719260843229586	2.0
1468	1468	LHX1	2658	20	9.268617112049519	2.0
1469	1469	ONECUT2	2657	20	9.148309078400962	3.0
1470	1470	MED16	641	19	1.1679562826943053	8.0
1471	1471	CCND1	2656	19	2.0929494091606182	7.0
1472	1472	MED1	640	19	2.0093152490614896	8.0
1473	1473	USP38	2655	20	6.040714653453169	2.0
1474	1474	MED10	2654	19	2.0929494091606182	7.0
1475	1475	KCNJ13	2653	20	4.189810639877645	2.0
1476	1476	GIGYF2	637	20	4.823639625096876	2.0
1477	1477	LSM2	2652	20	4.189810639877645	2.0
1478	1478	MKRN2	2651	3	2.1958066970316144	2.0
1479	1479	CCAR2	2650	20	4.189810639877645	2.0
1480	1480	VRTN	2649	0	0.2745078155039692	0.0
1481	1481	CCM2	636	0	0.2632541689529489	0.0
1482	1482	RPGRIP1	2648	0	0.2745078155039692	0.0
1483	1483	OR4K1	2647	0	1.416774698355425	0.0
1484	1484	CTNND1	2646	0	1.3239047710909893	0.0
1485	1485	ARHGEF40	2645	0	0.2745078155039692	0.0
1486	1486	ZNF10	2644	0	0.2745078155039692	0.0
1487	1487	CCNL1	2643	0	0.2745078155039692	0.0
1488	1488	AIDA	2642	0	0.2745078155039692	0.0
1489	1489	CBLN3	2641	0	0.2745078155039692	0.0
1490	1490	IRX5	2640	0	0.2745078155039692	0.0
1491	1491	ARHGAP5	2639	0	2.1558032070887587	0.0
1492	1492	KIRREL	698	0	0.9370747386813774	0.0
1493	1493	STK25	2638	0	0.5080722802238072	0.0
1494	1494	CRCP	2637	0	3.2843550961157884	0.0
1495	1495	MGA	633	0	1.77624938555399	0.0
1496	1496	CHMP5	2636	0	3.2843550961157884	0.0
1497	1497	HELLS	2635	0	3.2843550961157884	0.0
1498	1498	TXLNA	2634	0	3.2843550961157884	0.0
1499	1499	CCNT2	2633	0	3.8235208974759476	0.0
1500	1500	MIOS	631	20	5.6210510298012375	4.0
1501	1501	DPYD	2632	0	3.8235208974759476	0.0
1502	1502	GLRA3	2631	0	3.8235208974759476	0.0
1503	1503	EHMT1	2630	0	3.2843550961157884	0.0
1504	1504	CDO1	2629	20	7.110056318842429	2.0
1505	1505	CCNA2	630	19	2.498374603856714	7.0
1506	1506	OR2AG1	2628	0	0.5714210768606828	0.0
1507	1507	HINT1	629	27	1.1552164055851344	5.0
1508	1508	TMEM27	2627	0	0.5714210768606828	0.0
1509	1509	HIST1H4F	2626	0	0.5714210768606828	0.0
1510	1510	C22orf39	2625	0	0.5714210768606828	0.0
1511	1511	IFIT1	2624	0	0.5714210768606828	0.0
1512	1512	KLHL24	2623	0	0.5714210768606828	0.0
1513	1513	E2F6	2622	0	3.2843550961157884	0.0
1514	1514	SAYSD1	2621	0	0.5714210768606828	0.0
1515	1515	SLC23A3	2620	0	0.5714210768606828	0.0
1516	1516	PSMD12	2619	0	0.5714210768606828	0.0
1517	1517	NAGK	2618	0	0.5714210768606828	0.0
1518	1518	ANKRD28	2617	0	0.5714210768606828	0.0
1519	1519	MLF2	628	27	1.1552164055851344	5.0
1520	1520	CXADR	2616	16	5.177205772588073	2.0
1521	1521	MLLT4	627	13	1.5443015766818673	17.0
1522	1522	PAK4	2615	16	5.177205772588073	2.0
1523	1523	JAM3	2614	16	5.177205772588073	2.0
1524	1524	PARD3	2613	16	5.177205772588073	2.0
1525	1525	PXDC1	2612	31	4.778639502677244	0.0
1526	1526	AKT1	626	31	3.746103335221564	0.0
1527	1527	MBNL2	2611	31	4.778639502677244	0.0
1528	1528	CTDSP1	2610	39	1.4884498279817964	0.0
1529	1529	FBXO39	2609	31	4.778639502677244	0.0
1530	1530	KDM4A	2608	20	6.040714653453169	2.0
1531	1531	STXBP5	2607	31	4.778639502677244	0.0
1532	1532	PER2	2606	31	4.030367267303532	0.0
1533	1533	MLST8	625	31	3.746103335221564	0.0
1534	1534	SDK2	2605	31	4.030367267303532	0.0
1535	1535	LPA	2604	31	4.030367267303532	0.0
1536	1536	DYNLRB2	2603	31	4.030367267303532	0.0
1537	1537	PIM1	2602	31	4.015753207745222	0.0
1538	1538	MAPKAP1	624	31	3.746103335221564	0.0
1539	1539	AGPAT4	2601	31	4.030367267303532	0.0
1540	1540	PIBF1	2600	35	4.553047557110238	0.0
1541	1541	ABCD4	623	35	4.553047557110238	0.0
1542	1542	NEU1	2599	35	4.553047557110238	0.0
1543	1543	GPATCH3	2598	35	4.553047557110238	0.0
1544	1544	HLA-DMB	2597	35	4.553047557110238	0.0
1545	1545	FAM49A	2596	35	4.553047557110238	0.0
1546	1546	CLEC4C	2595	35	4.553047557110238	0.0
1547	1547	FAM207A	2594	35	4.553047557110238	0.0
1548	1548	SEC11C	2593	35	4.553047557110238	0.0
1549	1549	XKR3	2592	5	6.360181731967901	2.0
1550	1550	EXD2	2591	35	4.553047557110238	0.0
1551	1551	ACRV1	2590	35	4.553047557110238	0.0
1552	1552	KLHL36	2589	35	4.553047557110238	0.0
1553	1553	MMACHC	622	35	4.553047557110238	0.0
1554	1554	SCGB3A1	2588	35	4.553047557110238	0.0
1555	1555	PNMA1	2587	35	4.553047557110238	0.0
1556	1556	FUCA1	2586	35	4.553047557110238	0.0
1557	1557	PI4K2A	2585	13	2.494090062696411	7.0
1558	1558	SNRK	2584	0	-0.0	0.0
1559	1559	CHKA	884	38	2.0063601489263596	0.0
1560	1560	TPR	2583	10	9.69886415673648	7.0
1561	1561	GANAB	617	10	7.96269261677951	13.0
1562	1562	BMP2K	2582	3	2.777913784532106	2.0
1563	1563	PRKRIP1	2581	0	0.6862481012993316	0.0
1564	1564	MORF4L1	2580	11	5.910436391955663	9.0
1565	1565	MOSPD2	613	11	5.3521393972329525	15.0
1566	1566	TMEM33	2579	11	4.753192201243918	11.0
1567	1567	ING1	2578	41	2.0189005432028377	0.0
1568	1568	MPV17	609	41	1.3971992935096151	0.0
1569	1569	MRPL15	2577	28	18.80450676700245	0.0
1570	1570	MRPS21	596	28	45.1865765996731	0.0
1571	1571	NSUN4	2576	28	4.6172221939804485	0.0
1572	1572	METTL17	595	28	30.146130875240836	0.0
1573	1573	OR4K2	2575	28	4.6172221939804485	0.0
1574	1574	TRIT1	2574	37	2.577518161509947	0.0
1575	1575	ISCA2	2573	28	4.6172221939804485	0.0
1576	1576	SENP5	2572	41	2.0189005432028377	0.0
1577	1577	MRS2	594	41	1.3045545638683413	0.0
1578	1578	TJP1	2571	16	5.177205772588073	2.0
1579	1579	BNIP3L	2570	41	2.0189005432028377	0.0
1580	1580	TBPL1	2569	41	0.8150915022016741	0.0
1581	1581	XPO6	2568	10	5.954948608629216	7.0
1582	1582	MSL1	593	10	7.434118780598818	17.0
1583	1583	MRGBP	2567	10	5.954948608629216	7.0
1584	1584	SC5D	2566	11	4.8134008051996435	11.0
1585	1585	MSMO1	591	11	4.945951161710903	13.0
1586	1586	ASL	2565	36	1.8068789204386362	0.0
1587	1587	FPGS	586	36	1.8068789204386362	0.0
1588	1588	ANKRD61	2564	36	1.8068789204386362	0.0
1589	1589	ISOC2	2563	36	1.8068789204386362	0.0
1590	1590	RPE	2562	36	1.8068789204386362	0.0
1591	1591	PPL	2561	36	1.8068789204386362	0.0
1592	1592	RAD54L2	2560	36	1.8068789204386362	0.0
1593	1593	OR2V1	2559	36	1.8068789204386362	0.0
1594	1594	MAG	2558	36	1.8068789204386362	0.0
1595	1595	C5	2557	9	7.127390218651287	3.0
1596	1596	OR52N4	2556	36	1.8068789204386362	0.0
1597	1597	MTHFD1	585	36	1.8068789204386362	0.0
1598	1598	MUC5B	2555	36	1.8068789204386362	0.0
1599	1599	OR52N2	2554	36	1.8068789204386362	0.0
1600	1600	AMBP	2553	36	1.8068789204386362	0.0
1601	1601	USP29	2552	36	1.8068789204386362	0.0
1602	1602	PCDHGB1	2551	36	1.8068789204386362	0.0
1603	1603	SCLT1	2550	36	1.8068789204386362	0.0
1604	1604	ATAD1	2549	36	1.8068789204386362	0.0
1605	1605	PTPLB	2548	0	0.6571884356638105	0.0
1606	1606	CEBPG	2547	36	1.8068789204386362	0.0
1607	1607	YES1	2546	14	18.14268831146431	23.0
1608	1608	CX3CR1	2545	36	1.8068789204386362	0.0
1609	1609	TKT	2544	36	1.8068789204386362	0.0
1610	1610	KIAA1377	2543	36	1.8068789204386362	0.0
1611	1611	RIOK2	2542	36	1.8068789204386362	0.0
1612	1612	MTHFD2	584	36	1.8068789204386362	0.0
1613	1613	NUP210L	2541	36	1.8068789204386362	0.0
1614	1614	NOL7	2540	36	1.8068789204386362	0.0
1615	1615	TMEM205	2539	36	1.8068789204386362	0.0
1616	1616	SERPINI1	2538	36	1.8068789204386362	0.0
1617	1617	ATOX1	2537	36	1.8068789204386362	0.0
1618	1618	QSER1	2536	41	0.7599995551346072	0.0
1619	1619	GRPEL2	2535	36	1.8068789204386362	0.0
1620	1620	VHL	2534	36	1.8068789204386362	0.0
1621	1621	NLRP7	2533	36	1.8068789204386362	0.0
1622	1622	EIF3M	2532	36	1.8068789204386362	0.0
1623	1623	MIA	2531	36	1.8068789204386362	0.0
1624	1624	ATP8B3	2530	35	4.553047557110238	0.0
1625	1625	MTRR	577	35	4.553047557110238	0.0
1626	1626	SLC38A8	2529	35	4.553047557110238	0.0
1627	1627	DCTN4	2528	35	4.553047557110238	0.0
1628	1628	PIAS4	2527	35	4.553047557110238	0.0
1629	1629	INO80C	2526	21	0.9014559679916485	1.0
1630	1630	HSPH1	726	21	2.5806078421996177	2.0
1631	1631	DSG2	2525	35	4.553047557110238	0.0
1632	1632	STK11IP	2524	35	4.553047557110238	0.0
1633	1633	MTR	576	35	4.553047557110238	0.0
1634	1634	CPEB4	2523	35	4.553047557110238	0.0
1635	1635	PALMD	2522	35	4.553047557110238	0.0
1636	1636	ELOVL5	2521	35	4.553047557110238	0.0
1637	1637	SIKE1	2520	35	4.553047557110238	0.0
1638	1638	ISYNA1	2519	35	4.553047557110238	0.0
1639	1639	MTAP	575	35	4.553047557110238	0.0
1640	1640	SNAI3	2518	35	4.553047557110238	0.0
1641	1641	CDH9	2517	35	4.553047557110238	0.0
1642	1642	TMEM240	2516	35	4.553047557110238	0.0
1643	1643	GNG13	2515	35	4.553047557110238	0.0
1644	1644	AATK	2514	35	4.553047557110238	0.0
1645	1645	PLK5	2513	35	4.553047557110238	0.0
1646	1646	ADAM21	2512	35	4.553047557110238	0.0
1647	1647	CDK10	2511	35	4.553047557110238	0.0
1648	1648	GAN	2510	35	4.553047557110238	0.0
1649	1649	PRKACA	2509	26	1.9976361338696724	2.0
1650	1650	PAPD5	2508	29	5.967426164021986	0.0
1651	1651	MTX1	574	28	7.7888417425370005	0.0
1652	1652	HSPA14	2507	25	5.002243579995644	6.0
1653	1653	PDCD5	2506	29	5.967426164021986	0.0
1654	1654	EXOC4	2505	29	4.295615743901704	0.0
1655	1655	MTCH2	573	29	4.632019594614196	0.0
1656	1656	CHP1	2504	0	0.49838820634454906	0.0
1657	1657	SRSF3	2503	5	6.250843500984829	2.0
1658	1658	FUS	780	5	6.50975057717836	2.0
1659	1659	PPP2CB	2502	29	4.295615743901704	0.0
1660	1660	PPP6C	2501	0	0.0	2.0
1661	1661	ATPAF2	2500	28	52.493653638145425	0.0
1662	1662	PDSS2	457	28	46.20818300983012	0.0
1663	1663	CIT	2499	0	0.22732912420611295	0.0
1664	1664	CCDC90B	652	27	1.0413374985053718	5.0
1665	1665	DST	2498	15	1.6331310801992158	2.0
1666	1666	MYL6	569	15	2.356969270704681	3.0
1667	1667	ARF6	2497	15	1.6331310801992158	2.0
1668	1668	MESDC2	2496	13	5.260766173471827	29.0
1669	1669	ITGB1	568	13	6.976948836028395	46.0
1670	1670	ITGA4	2495	13	5.260766173471827	29.0
1671	1671	IMPDH2	2494	0	0.49838820634454906	0.0
1672	1672	COX7C	2493	37	2.577518161509947	0.0
1673	1673	SCO2	318	37	2.577518161509947	0.0
1674	1674	PAICS	2492	38	4.09736146044655	0.0
1675	1675	NAMPT	565	38	1.9678185015579293	0.0
1676	1676	SETD1A	2491	0	-0.0	0.0
1677	1677	TNRC18	2490	9	4.689774437492784	2.0
1678	1678	GET4	563	9	11.857215529219697	5.0
1679	1679	ACLY	2489	9	11.77847042607531	4.0
1680	1680	CAMLG	2488	9	4.689774437492784	2.0
1681	1681	TERF2IP	2487	35	4.553047557110238	0.0
1682	1682	NGFR	2486	39	1.4884498279817964	0.0
1683	1683	NCAPD3	560	39	1.4884498279817964	0.0
1684	1684	CNOT2	2485	0	1.959285256458844	0.0
1685	1685	GINS1	2484	39	1.4884498279817964	0.0
1686	1686	PSME4	2483	39	1.4884498279817964	0.0
1687	1687	C20orf196	2482	1	11.676082576143504	18.0
1688	1688	SRL	2481	15	1.4334899712643263	2.0
1689	1689	TRAF2	2480	39	1.4884498279817964	0.0
1690	1690	TMEM40	2479	39	1.4884498279817964	0.0
1691	1691	MRPS9	2478	39	1.4884498279817964	0.0
1692	1692	GATSL3	2477	39	1.4884498279817964	0.0
