id	key	label	domain	nes	num_domains	FDR
3021	NDE1	1398	24	6.48892847867346	39.0	3.2439303527395365e-07
3022	TUBB3	1397	24	3.05137292693632	7.0	0.0008884378921473154
3023	POC5	1396	24	6.742253472864424	41.0	1.8102832253918642e-07
3024	CDK5RAP2	1395	24	7.13006001492329	31.0	7.412078071110801e-08
3025	KIF18B	1394	24	9.395993488621643	30.0	4.017968349448269e-10
3026	CCDC88C	1393	24	5.22836930518287	32.0	5.910588096506941e-06
3027	KIF2C	1392	24	6.48892847867346	39.0	3.2439303527395365e-07
3028	HDAC6	1391	24	5.22836930518287	32.0	5.910588096506941e-06
3029	HMMR	1390	24	7.966409154497308	43.0	1.0804155980410481e-08
3030	HEATR6	739	24	16.181986549218458	48.0	6.576782063659822e-17
3031	USP8	1389	3	2.1958066970316144	2.0	0.0063707901947421385
3032	ATRX	1388	10	0.970870255380889	1.0	0.10693743049688928
3033	PPP1R8	1387	0	2.8987542503977006	0.0	0.001262541753580229
3034	TXNDC17	105	2	2.2982208587552977	4.0	0.0050324462062463875
3035	ANKRD49	1386	0	2.8987542503977006	0.0	0.001262541753580229
3036	NFRKB	1385	0	2.8987542503977006	0.0	0.001262541753580229
3037	MCTS1	1384	1	40.917484700069465	58.0	1.209247783256961e-41
3038	PIH1D1	1383	0	2.8987542503977006	0.0	0.001262541753580229
3039	G6PD	1382	0	2.8987542503977006	0.0	0.001262541753580229
3040	HSP90AB1	1381	2	4.748368615318712	9.0	1.7849719044371053e-05
3041	MIPEP	1380	22	9.141616509824086	8.0	7.217445118312008e-10
3042	C1orf27	104	22	9.141616509824086	8.0	7.217445118312008e-10
3043	RAMP1	1379	22	9.141616509824086	8.0	7.217445118312008e-10
3044	PIAS1	1378	5	6.666214250101539	2.0	2.15668019359273e-07
3045	OSBPL3	1377	22	9.141616509824086	8.0	7.217445118312008e-10
3046	CENPL	1376	22	9.141616509824086	8.0	7.217445118312008e-10
3047	BRIX1	1375	22	9.141616509824086	8.0	7.217445118312008e-10
3048	MIER3	1374	0	-0.0	0.0	1.0
3049	LAMP1	1373	22	9.141616509824086	8.0	7.217445118312008e-10
3050	VEZF1	1372	2	4.748368615318712	9.0	1.7849719044371053e-05
3051	SMARCAL1	1371	0	0.5420593772816659	0.0	0.28703881121634334
3052	SENP8	1370	0	-0.0	0.0	1.0
3053	RETN	1369	22	9.141616509824086	8.0	7.217445118312008e-10
3054	CDK5RAP3	102	22	9.141616509824086	8.0	7.217445118312008e-10
3055	U2AF1	1368	22	9.141616509824086	8.0	7.217445118312008e-10
3056	SSR4	1367	0	0.0379614565855612	0.0	0.9163018078330175
3057	TMEM30A	1366	11	4.90582693002784	10.0	1.2421472149956238e-05
3058	SERP1	1365	10	4.46379204929287	14.0	3.4372249114935354e-05
3059	CCER1	1364	22	9.141616509824086	8.0	7.217445118312008e-10
3060	SRSF2	1363	1	1.5308729505369578	10.0	0.029452831273857505
3061	GAPDH	1362	0	0.7560185991278933	0.0	0.1753805391632847
3062	MTCH1	1361	22	9.141616509824086	8.0	7.217445118312008e-10
3063	DDRGK1	101	22	9.141616509824086	8.0	7.217445118312008e-10
3064	FBXO45	1360	20	1.0170685963098751	2.0	0.09614604048336739
3065	UBALD1	100	20	4.497268708584032	4.0	3.182227990450189e-05
3066	CITED1	1359	21	1.0060811836135413	1.0	0.09860951354895374
3067	ELF4	1358	20	1.0170685963098751	2.0	0.09614604048336739
3068	ATP2B1	1357	20	1.0170685963098751	2.0	0.09614604048336739
3069	NCOR2	1356	20	1.0170685963098751	2.0	0.09614604048336739
3070	PPIE	1355	4	1.7950656413138912	3.0	0.016030030869409694
3071	SF3A1	1354	0	0.0089096761291939	0.0	0.9796937193525668
3072	UBE2H	95	0	-0.0	0.0	1.0
3073	JARID2	1353	0	2.042216159265779	0.0	0.009073687975398734
3074	ZMYM4	1352	0	3.4011064744927	0.0	0.00039709418331173246
3075	PTPN9	1351	3	2.777913784532106	2.0	0.0016675782247403236
3076	PHF6	1350	6	2.231148014256981	6.0	0.005872891612144462
3077	SYN1	1349	0	0.3789272053302464	0.0	0.41790040753834656
3078	RANBP9	94	0	-0.0	0.0	1.0
3079	SKP1	1348	0	0.3789272053302464	0.0	0.41790040753834656
3080	RIOK3	1347	0	0.3789272053302464	0.0	0.41790040753834656
3081	KPNA2	1346	4	1.4010755560444972	4.0	0.039712245438929344
3082	WBP1L	1345	0	0.3789272053302464	0.0	0.41790040753834656
3083	PHIP	1344	0	0.3025900313883341	0.0	0.4982071644617905
3084	PODXL	1343	0	0.2454994247678172	0.0	0.5681991441511335
3085	KDM6A	695	0	-0.0	0.0	1.0
3086	FOXP1	1342	0	2.042216159265779	0.0	0.009073687975398734
3087	MAEA	1341	0	0.0089096761291939	0.0	0.9796937193525668
3088	PIAS2	1340	0	0.3789272053302464	0.0	0.41790040753834656
3089	VTA1	1339	0	0.3789272053302464	0.0	0.41790040753834656
3090	RMND5A	1338	0	0.0089096761291939	0.0	0.9796937193525668
3091	GID8	1337	0	0.0089096761291939	0.0	0.9796937193525668
3092	DSCC1	1336	4	4.911313928685389	3.0	1.2265523003614453e-05
3093	CXorf56	1335	0	-0.0	0.0	1.0
3094	GMDS	1334	22	9.141616509824086	8.0	7.217445118312008e-10
3095	UFL1	88	22	9.141616509824086	8.0	7.217445118312008e-10
3096	EDEM2	1333	10	7.836875630160407	17.0	1.4558759431976835e-08
3097	PLEKHG4B	1332	22	9.141616509824086	8.0	7.217445118312008e-10
3098	EDEM3	1331	10	7.836875630160407	17.0	1.4558759431976835e-08
3099	UBOX5	1330	4	1.7950656413138912	3.0	0.016030030869409694
3100	APEX2	1329	1	16.546955191252742	20.0	2.838211848548928e-17
3101	PCM1	1328	0	-0.0	0.0	1.0
3102	NHEJ1	1327	1	34.77252242678105	51.0	1.6884086685349663e-35
3103	PPP2R5E	1326	1	26.736406221775024	31.0	1.834821321611643e-27
3104	ESCO1	824	1	38.56868691052717	57.0	2.6996849748816296e-39
3105	WRAP53	1325	10	6.963057946669494	4.0	1.0887848102008606e-07
3106	SETD5	302	10	8.027959348290308	17.0	9.376497706068762e-09
3107	CYP1A1	1324	22	9.141616509824086	8.0	7.217445118312008e-10
3108	UFM1	87	22	9.141616509824086	8.0	7.217445118312008e-10
3109	ARRDC4	1323	0	0.5420593772816659	0.0	0.28703881121634334
3110	FZR1	1322	0	-0.0	0.0	1.0
3111	MREG	1321	22	9.141616509824086	8.0	7.217445118312008e-10
3112	GPHN	1320	40	1.260053296247334	0.0	0.05494734388095192
3113	NCL	1319	33	7.496722740063703	0.0	3.1862310089360775e-08
3114	UBE2D2	1318	23	1.2513589394950442	6.0	0.05605844677715291
3115	MRPL32	1317	28	40.184787619799366	0.0	6.534500269347008e-41
3116	ACSF3	921	28	43.14077028227807	0.0	7.231522099153187e-44
3117	PET100	1316	0	1.5390796863361833	0.0	0.02890149535867486
3118	KIAA0020	1315	21	0.918015067427423	1.0	0.12077719318996921
3119	ARHGAP21	1314	0	3.118159387661275	0.0	0.0007617993755615391
3120	KCTD13	1313	0	3.491940122393812	0.0	0.000322151292122991
3121	CFL2	1312	0	3.198732707620532	0.0	0.0006328011975569791
3122	UBE3A	1311	19	1.8699218160898623	5.0	0.013492057516381826
3123	IER2	1310	0	0.408361360562343	0.0	0.3905158266284133
3124	MLLT1	75	20	7.036846287409533	2.0	9.18657685269749e-08
3125	BTBD9	1309	0	3.118159387661275	0.0	0.0007617993755615391
3126	HNRNPR	1308	21	1.6565486824804834	1.0	0.022052169275246482
3127	AFF1	1307	19	2.8430565828551004	4.0	0.0014353024201563792
3128	HMHA1	1306	0	0.408361360562343	0.0	0.3905158266284133
3129	ZRANB1	1305	26	1.9976361338696724	2.0	0.010054578429664842
3130	SMAD4	1304	0	0.8110051247544546	0.0	0.1545236205360501
3131	IDH3G	1303	6	1.7779006352691618	2.0	0.016676287152655903
3132	FIG4	71	6	1.642747341859949	5.0	0.022764213921573666
3133	MTA1	1302	0	1.8703605612208385	0.0	0.013478434074970055
3134	C8orf82	1301	6	1.7779006352691618	2.0	0.016676287152655903
3135	ASB7	1300	0	0.4547835582033619	0.0	0.35092672371410816
3136	GPR146	1299	6	1.7779006352691618	2.0	0.016676287152655903
3137	GRIPAP1	1298	6	1.7779006352691618	2.0	0.016676287152655903
3138	SHPK	1297	6	1.7779006352691618	2.0	0.016676287152655903
3139	GMPPB	1296	6	1.7779006352691618	2.0	0.016676287152655903
3140	ADAMTS4	1295	6	1.7779006352691618	2.0	0.016676287152655903
3141	RTN4RL1	1294	6	1.7779006352691618	2.0	0.016676287152655903
3142	RAB8A	1293	13	3.990025743863171	24.0	0.0001023232335894126
3143	ATP13A5	1292	6	1.7779006352691618	2.0	0.016676287152655903
3144	CERS3	1291	31	3.481863980948002	0.0	0.0003297129606044081
3145	ABCC5	1290	36	1.806878920438636	0.0	0.015599873604311754
3146	KXD1	1289	6	1.7779006352691618	2.0	0.016676287152655903
3147	VAC14	70	6	1.5202428602181637	6.0	0.0301826341641896
3148	RPL38	1288	0	1.320605663563453	0.0	0.04779630639006645
3149	FAM193A	784	0	0.4535961652975027	0.0	0.35188749587839996
3150	NACC1	1287	17	12.265618896262884	18.0	5.42476717818286e-13
3151	CENPBD1	1286	6	1.7779006352691618	2.0	0.016676287152655903
3152	ULK1	1285	10	1.727082136253827	2.0	0.01874639931923769
3153	IL17C	1284	6	1.7779006352691618	2.0	0.016676287152655903
3154	VIP	1283	6	1.7779006352691618	2.0	0.016676287152655903
3155	TPP2	1282	6	1.7779006352691618	2.0	0.016676287152655903
3156	APRT	1281	35	4.553047557110238	0.0	2.798674835944501e-05
3157	SLC22A31	1280	6	1.7779006352691618	2.0	0.016676287152655903
3158	TBC1D5	1279	6	1.7779006352691618	2.0	0.016676287152655903
3159	WWOX	1278	0	0.4974142120416023	0.0	0.31811620141628333
3160	ADAD2	1277	6	1.7779006352691618	2.0	0.016676287152655903
3161	STX4	1276	8	2.284361160440294	5.0	0.0051956374624204296
3162	SGTA	1275	9	6.558318135450692	8.0	2.76491550892625e-07
3163	EXOC8	821	9	10.836375254142474	12.0	1.4575543095226756e-11
3164	SYPL1	1274	8	2.284361160440294	5.0	0.0051956374624204296
3165	GCC1	1273	8	2.284361160440294	5.0	0.0051956374624204296
3166	SFT2D1	1272	8	4.005159233194827	6.0	9.88190710098793e-05
3167	VAMP2	69	9	6.612170192721237	8.0	2.4424732008514703e-07
3168	ACBD3	1271	8	2.284361160440294	5.0	0.0051956374624204296
3169	BET1L	1270	8	2.284361160440294	5.0	0.0051956374624204296
3170	WDFY1	1269	8	2.284361160440294	5.0	0.0051956374624204296
3171	GOSR1	1268	8	4.005159233194827	6.0	9.88190710098793e-05
3172	HGS	1267	9	8.605864277851198	7.0	2.4781964022411115e-09
3173	UVRAG	72	9	13.76350296847623	9.0	1.7238403082466574e-14
3174	ZFP36L1	1266	6	1.9078960618962009	6.0	0.012362432636044156
3175	VPS18	64	6	2.678157437060213	10.0	0.0020981791301495673
3176	CTRB1	1265	6	1.835553697212419	6.0	0.014603141815275361
3177	VPS33A	63	6	2.178590801031967	8.0	0.006628407483590262
3178	RERE	1264	25	5.002243579995644	6.0	9.94847287151183e-06
3179	BLOC1S1	1263	6	1.8621385713355252	5.0	0.013736036262271302
3180	VPS41	58	6	1.736860948003143	10.0	0.01832901185001178
3181	TECR	1262	0	-0.0	0.0	1.0
3182	ISL2	1261	3	2.1958066970316144	2.0	0.0063707901947421385
3183	MCL1	1260	2	4.748368615318712	9.0	1.7849719044371053e-05
3184	VPS26A	1259	14	6.918327586718617	23.0	1.206903129120224e-07
3185	ATG5	1258	2	4.748368615318712	9.0	1.7849719044371053e-05
3186	SLC39A4	1257	2	3.1168607806531456	6.0	0.0007640806813824544
3187	EPG5	60	2	6.27044656841071	8.0	5.36479870917736e-07
3188	SIAH1	1256	15	1.3336375105734788	2.0	0.046383390309456714
3189	ZDHHC7	1255	3	2.1958066970316144	2.0	0.0063707901947421385
3190	CNBP	1254	15	1.6331310801992158	2.0	0.023273886914801093
3191	CFP	1253	2	3.1168607806531456	6.0	0.0007640806813824544
3192	BCAR1	1252	13	5.149268819178193	30.0	7.091386901071615e-06
3193	DOCK1	856	13	6.826134994637719	47.0	1.492330466488839e-07
3194	SNRPD3	1251	2	3.1168607806531456	6.0	0.0007640806813824544
3195	NQO1	1250	41	0.7599995551346072	0.0	0.17378026088499213
3196	WIPI2	1249	2	4.748368615318712	9.0	1.7849719044371053e-05
3197	USF2	1248	41	2.0189005432028377	0.0	0.009574133012461778
3198	DENR	1247	2	3.1168607806531456	6.0	0.0007640806813824544
3199	SHCBP1	1246	2	6.883739359045709	8.0	1.3069550192204376e-07
3200	CNEP1R1	1245	2	3.1168607806531456	6.0	0.0007640806813824544
3201	NKX2-2	1244	6	1.8621385713355252	5.0	0.013736036262271302
3202	SLC17A5	1243	6	1.804238928509456	6.0	0.01569499101779797
3203	VPS39	59	6	3.387537138551533	9.0	0.0004096970732033719
3204	AP3D1	1242	25	5.002243579995644	6.0	9.94847287151183e-06
3205	ADIPOR1	1241	6	1.804238928509456	6.0	0.01569499101779797
3206	GSK3A	1240	0	-0.0	0.0	1.0
3207	SLC35F6	1239	6	1.804238928509456	6.0	0.01569499101779797
3208	SAP30	1238	31	4.030367267303532	0.0	9.324654146416832e-05
3209	PIKFYVE	1237	9	8.605864277851198	7.0	2.4781964022411115e-09
3210	DNAJC13	1236	6	1.804238928509456	6.0	0.01569499101779797
3211	TMCO3	1235	9	9.465216484521662	4.0	3.4259696828347045e-10
3212	VPS51	57	9	10.213452181727924	11.0	6.117131523152328e-11
3213	SNAPIN	1234	6	1.799531968034379	5.0	0.015866021262677502
3214	VPS16	65	6	2.8756810199062124	10.0	0.0013314319675050868
3215	ABCC4	1233	9	9.465216484521662	4.0	3.4259696828347045e-10
3216	NUP107	1232	9	9.465216484521662	4.0	3.4259696828347045e-10
3217	SNIP1	1231	9	9.465216484521662	4.0	3.4259696828347045e-10
3218	INTS5	1230	9	9.465216484521662	4.0	3.4259696828347045e-10
3219	NAA30	1229	9	10.801727652638736	4.0	1.578600904687742e-11
3220	KAT5	1228	21	1.3691489482012231	1.0	0.042741627180150975
3221	MAX	656	21	2.281330084266954	1.0	0.005232026267820556
3222	NFIC	1227	9	9.465216484521662	4.0	3.4259696828347045e-10
3223	CLTC	1226	24	2.7983949463260296	7.0	0.001590761434560778
3224	CEPT1	1225	0	0.5475808215084125	0.0	0.28341261580652943
3225	RABL3	373	8	1.2719477719000982	3.0	0.05346286497823637
3226	ADPRHL1	1224	9	10.04452172811116	4.0	9.025645502924217e-11
3227	VPS53	56	9	11.2112690222002	7.0	6.147959215459635e-12
3228	GINS4	1223	4	3.920144813029224	4.0	0.00012018636131972385
3229	VPS35	1222	9	10.04452172811116	4.0	9.025645502924217e-11
3230	SEC16A	1221	9	10.04452172811116	4.0	9.025645502924217e-11
3231	MFN2	1220	28	5.071998713132868	0.0	8.472299245817216e-06
3232	DDHD1	1219	11	4.904005504163642	10.0	1.2473677052475142e-05
3233	NIN	515	11	5.224838836939181	17.0	5.958832298025746e-06
3234	WRB	1218	9	9.465216484521662	4.0	3.4259696828347045e-10
3235	PDP2	1217	28	37.18965578436249	0.0	6.46166168256599e-38
3236	STX5	1216	9	9.465216484521662	4.0	3.4259696828347045e-10
3237	VCPIP1	1215	0	-0.0	0.0	1.0
3238	STARD3	1214	11	4.90582693002784	10.0	1.2421472149956238e-05
3239	MIA3	1213	11	4.90582693002784	15.0	1.2421472149956238e-05
3240	CYP51A1	1212	11	4.813400805199644	11.0	1.5367357505624602e-05
3241	SEC23B	1211	11	3.926616729875081	7.0	0.00011840860650130116
3242	GPAM	1210	28	3.833916853169349	0.0	0.00014658284508387452
3243	AGPAT5	981	28	16.326895521433787	0.0	4.710906434138475e-17
3244	GYG1	1209	11	4.56698188433506	7.0	2.7103046840929184e-05
3245	TRIM32	50	11	4.783158973398101	15.0	1.6475591924573847e-05
3246	WDFY3	1208	11	4.56698188433506	7.0	2.7103046840929184e-05
3247	FEZ2	1207	11	4.813400805199644	12.0	1.5367357505624602e-05
3248	PAFAH1B2	488	14	3.1051982533202174	21.0	0.0007848772601636187
3249	STARD3NL	1206	11	5.910436391955663	9.0	1.229033181203457e-06
3250	HEATR5A	1205	11	4.904005504163642	10.0	1.2473677052475142e-05
3251	BST2	1204	11	4.753192201243918	11.0	1.7652564164061045e-05
3252	AP1M1	1001	11	4.87900437208029	15.0	1.321282332655557e-05
3253	RAB11A	1203	11	4.753192201243918	11.0	1.7652564164061045e-05
3254	PI4K2B	1202	11	4.56698188433506	7.0	2.7103046840929184e-05
3255	ATAD2B	1201	0	1.137630567122591	0.0	0.07283991542784794
3256	WDR24	49	0	6.02194603578246	0.0	9.507229204878712e-07
3257	AKT3	1200	0	3.823520897475948	0.0	0.0001501340162204923
3258	ACSM2B	1199	0	1.137630567122591	0.0	0.07283991542784794
3259	C19orf43	1198	0	3.4011064744927	0.0	0.00039709418331173246
3260	TMEM207	1197	0	1.137630567122591	0.0	0.07283991542784794
3261	PJA2	1196	0	1.137630567122591	0.0	0.07283991542784794
3262	TIAL1	1195	0	0.5714210768606828	0.0	0.2682742090639399
3263	CBFB	1194	19	1.8699218160898623	5.0	0.013492057516381826
3264	HRK	1193	0	0.3329211726618393	0.0	0.46459959548809293
3265	TSC22D2	1192	20	6.321588645027486	3.0	4.768824664078127e-07
3266	TAF5L	194	19	2.563470621085062	8.0	0.0027323062711830607
3267	SCML2	1191	0	3.823520897475948	0.0	0.0001501340162204923
3268	PSMD11	1190	31	4.183701093622033	0.0	6.550868873243847e-05
3269	MEMO1	1189	0	0.3789272053302464	0.0	0.41790040753834656
3270	C5orf54	1188	0	1.137630567122591	0.0	0.07283991542784794
3271	CDV3	1187	0	3.4011064744927	0.0	0.00039709418331173246
3272	ZSWIM8	1186	0	1.137630567122591	0.0	0.07283991542784794
3273	CCDC12	1185	24	9.522301994802833	23.0	3.003986697771029e-10
3274	MIIP	45	24	11.76041199678437	41.0	1.7361530324128459e-12
3275	TBL1X	1184	0	0.1913268615436517	0.0	0.6436846290419511
3276	GMEB1	1183	20	1.3663336822656789	2.0	0.04301959502461553
3277	ORC3	1182	1	9.543875684211915	8.0	2.858408639123132e-10
3278	TBL1XR1	1181	0	0.7802989250041107	0.0	0.1658445006370835
3279	RPL36A	1180	24	8.92293975715434	30.0	1.1941537391502547e-09
3280	ABCB7	1179	42	1.2395802543222514	0.0	0.05759963689697147
3281	GMNN	1178	21	0.8544408137186649	1.0	0.13981674466252714
3282	KIFC1	1177	24	6.742253472864424	41.0	1.8102832253918642e-07
3283	MAT2B	1176	24	9.522301994802833	23.0	3.003986697771029e-10
3284	CAPZB	1175	0	4.510863885812718	0.0	3.0841544174993246e-05
3285	AIFM1	1174	28	17.272380453118316	0.0	5.340962723492308e-18
3286	TIMM8B	161	28	32.97244629004344	0.0	1.0655006278419201e-33
3287	FBXO11	1173	0	3.4011064744927	0.0	0.00039709418331173246
3288	CEP63	1172	24	10.385492233701228	43.0	4.116307082493425e-11
3289	PTGES3	1171	24	9.522301994802833	23.0	3.003986697771029e-10
3290	ATP1A1	1170	38	4.09736146044655	0.0	7.99168835157451e-05
3291	ZNF574	1169	21	1.6565486824804834	1.0	0.022052169275246482
3292	CCDC77	1168	24	10.385492233701228	43.0	4.116307082493425e-11
3293	DLG5	1167	13	6.131663482023006	23.0	7.38476225123188e-07
3294	WWTR1	44	13	7.396669363721957	51.0	4.011720209429204e-08
3295	MKL2	1166	15	1.3336375105734788	2.0	0.046383390309456714
3296	PCGF5	1165	0	1.7219568086752166	0.0	0.018968945612206647
3297	TEAD4	1164	13	2.9032703046100488	8.0	0.0012494811119034398
3298	MAU2	1163	0	0.4547835582033619	0.0	0.35092672371410816
3299	MOB4	1162	13	3.957183490156483	28.0	0.00011036122433386858
3300	PAGR1	1161	13	6.131663482023006	23.0	7.38476225123188e-07
3301	RTF1	1160	20	5.048955032212718	3.0	8.93397983298357e-06
3302	YLPM1	34	20	3.516053770598392	6.0	0.0003047517648908426
3303	BEGAIN	1159	21	2.059103708044323	1.0	0.008727629306842628
3304	HIST1H3B	33	20	3.659945506553364	5.0	0.00021880361523078822
3305	TADA3	1158	21	1.6565486824804834	1.0	0.022052169275246482
3306	FAM122A	1157	20	1.0652428525238569	2.0	0.08605124288804446
3307	CGGBP1	886	20	4.3899027121499445	5.0	4.074715467300311e-05
3308	EEF1D	1156	21	2.059103708044323	1.0	0.008727629306842628
3309	SLBP	1155	21	2.059103708044323	1.0	0.008727629306842628
3310	SUPT5H	1154	21	1.071798976449467	1.0	0.08476196643135034
3311	SKP2	285	20	4.583426999814036	3.0	2.6095943306172608e-05
3312	GCN1L1	1153	0	-0.0	0.0	1.0
3313	NASP	1152	20	3.0940830871073324	4.0	0.0008052243748521349
3314	IPO9	1151	20	6.040714653453169	3.0	9.105113136763208e-07
3315	ATXN7	644	19	2.3006087175060395	8.0	0.00500485249718293
3316	DDI2	1150	0	1.320605663563453	0.0	0.04779630639006645
3317	XPO7	1149	21	1.193990463579028	1.0	0.06397488832035797
3318	CDK13	946	20	2.3145794444067898	3.0	0.004846414502630346
3319	PHLPP1	1148	0	-0.0	0.0	1.0
3320	RPUSD2	1147	20	5.048955032212718	3.0	8.93397983298357e-06
3321	RNF219	1146	0	0.0	1.0	1.0
3322	MYCBP2	1145	21	1.6847789045141186	1.0	0.020664318903020343
3323	AHCYL1	1144	19	1.8699218160898623	5.0	0.013492057516381826
3324	UBE2Q1	1143	21	2.019896480296452	1.0	0.009552202479807665
3325	MAPKAPK5	1142	21	2.059103708044323	1.0	0.008727629306842628
3326	UBE2R2	31	20	3.659945506553364	5.0	0.00021880361523078822
3327	BEND3	1141	19	3.353066986690213	8.0	0.00044354022587770014
3328	CDC34	1140	21	2.059103708044323	1.0	0.008727629306842628
3329	ABHD17B	1139	21	2.059103708044323	1.0	0.008727629306842628
3330	TGFBR1	1138	15	1.3631386938920185	2.0	0.043337245684675674
3331	TSPAN14	1137	32	3.3844061560764622	0.0	0.0004126613968516149
3332	YWHAE	29	32	3.3844061560764622	0.0	0.0004126613968516149
3333	ACVR2B	1136	15	1.6331310801992158	2.0	0.023273886914801093
3334	BRD2	1135	0	0.8110051247544546	0.0	0.1545236205360501
3335	GTPBP2	1134	0	0.5420593772816659	0.0	0.28703881121634334
3336	SLC39A6	1133	32	3.3844061560764622	0.0	0.0004126613968516149
3337	YWHAG	28	32	3.3844061560764622	0.0	0.0004126613968516149
3338	LRBA	1132	32	3.3844061560764622	0.0	0.0004126613968516149
3339	ARIH2	1131	0	-0.0	0.0	1.0
3340	CORIN	1130	32	3.3844061560764622	0.0	0.0004126613968516149
3341	TMEM115	1129	32	3.3844061560764622	0.0	0.0004126613968516149
3342	MSL2	1128	0	0.0379614565855612	0.0	0.9163018078330175
3343	CYP19A1	1127	32	3.3844061560764622	0.0	0.0004126613968516149
3344	MLEC	1126	0	-0.0	0.0	1.0
3345	YWHAB	1125	32	3.3844061560764622	0.0	0.0004126613968516149
3346	DNAJA2	1124	1	1.590368689720404	9.0	0.02568214598353862
3347	PHF3	1123	21	0.918015067427423	1.0	0.12077719318996921
3348	RPRD1B	1122	0	1.9108311151682609	0.0	0.012279166403534046
3349	TOX4	25	21	1.8014408732591	1.0	0.015796436526614367
3350	PAPOLA	1121	0	1.9108311151682609	0.0	0.012279166403534046
3351	PRPF40A	1120	0	0.5062311934226571	0.0	0.3117229708376707
3352	PHF23	1119	20	3.0940830871073324	4.0	0.0008052243748521349
3353	HSDL1	1118	0	1.9108311151682609	0.0	0.012279166403534046
3354	RHOT2	1117	29	4.47857619529397	0.0	3.3221849364268865e-05
3355	UBN2	1116	0	0.3973253919804709	0.0	0.40056648364409103
3356	ZC3HAV1	24	5	1.0065419528464514	4.0	0.09850494824289953
3357	FASN	1115	9	10.783611921879505	4.0	1.6458417623631983e-11
3358	ICMT	581	9	13.013134583918612	7.0	9.702092616096382e-14
3359	SLC30A1	1114	0	0.3241635692031758	0.0	0.4740634041804152
3360	ZSWIM6	5	0	0.5765368635797922	0.0	0.26513260348491835
3361	EPRS	1113	0	-0.0	0.0	1.0
3362	PABPC4L	21	0	0.3415263390746382	0.0	0.45548456111831814
3363	POU2F1	1112	4	6.758636690186783	4.0	1.743264594641846e-07
3364	SENP1	1111	5	6.360181731967901	2.0	4.363332089531661e-07
3365	BRWD3	1110	6	2.231148014256981	6.0	0.005872891612144462
3366	ZNF24	1109	0	-0.0	0.0	1.0
3367	ERF	1108	0	2.278907525452128	0.0	0.005261292834438555
3368	TOP1MT	1107	0	-0.0	0.0	1.0
3369	VPS13B	1106	0	-0.0	0.0	1.0
3370	ZFC3H1	22	0	0.3403550455701446	0.0	0.4567146623769816
3371	C16orf46	1105	0	-0.0	0.0	1.0
3372	ZC3H3	20	0	0.6721351052083115	0.0	0.21274771035384765
3373	VPS4A	1104	0	-0.0	0.0	1.0
3374	MATR3	1103	33	7.496722740063703	0.0	3.1862310089360775e-08
3375	NHSL2	1102	0	0.1351801418266305	0.0	0.732520626503065
3376	ZFHX3	19	0	0.7886852237703197	0.0	0.16267273790319525
3377	CSNK1A1	1101	0	0.1351801418266305	0.0	0.732520626503065
3378	HMGN5	1100	0	1.405062247633459	0.0	0.03934936717796409
3379	SLC1A5	1099	0	0.7560185991278933	0.0	0.1753805391632847
3380	L1CAM	1098	0	0.1351801418266305	0.0	0.732520626503065
3381	SAMD1	1097	0	-0.0	0.0	1.0
3382	NLGN2	1096	0	0.1351801418266305	0.0	0.732520626503065
3383	RB1	1095	0	-0.0	0.0	1.0
3384	CDKN2C	944	5	1.9825198616022424	4.0	0.010410704952272126
3385	PHF17	1094	0	0.1351801418266305	0.0	0.732520626503065
3386	TBX1	1093	0	0.1351801418266305	0.0	0.732520626503065
3387	CTSG	1092	0	1.0629346675711415	0.0	0.08650980486947193
3388	HSPA13	1091	0	0.1351801418266305	0.0	0.732520626503065
3389	SOX5	1090	0	0.1351801418266305	0.0	0.732520626503065
3390	PRRC2A	1089	3	2.745858517672517	2.0	0.0017953184016033803
3391	SUFU	1088	0	0.8766643778658073	0.0	0.13284206626799683
3392	SATB2	1087	0	0.91678640160834	0.0	0.12111936866243209
3393	EPC1	1086	21	0.8544408137186649	1.0	0.13981674466252714
3394	USP10	1085	25	5.002243579995644	6.0	9.94847287151183e-06
3395	C17orf96	1084	0	3.758816558058285	0.0	0.00017425427517851785
3396	SPOP	1083	0	0.1913268615436517	0.0	0.6436846290419511
3397	CCDC25	1082	0	0.0	3.0	1.0
3398	UBQLN4	16	6	2.231148014256981	6.0	0.005872891612144462
3399	RFX7	1081	0	-0.0	0.0	1.0
3400	PQLC2	1080	6	1.799531968034379	5.0	0.015866021262677502
3401	PTRH2	1079	0	0.224223210342267	0.0	0.5967285126879448
3402	UBE4B	12	20	4.386284835320272	3.0	4.108801538591711e-05
3403	LMNB1	1078	0	0.8766643778658073	0.0	0.13284206626799683
3404	E2F1	1077	21	1.4518264219339445	1.0	0.03533243576423019
3405	MFNG	1076	20	1.0652428525238569	2.0	0.08605124288804446
3406	TFIP11	1075	0	0.224223210342267	0.0	0.5967285126879448
3407	FOXA1	1074	20	3.0104757172318672	2.0	0.0009761673614866227
3408	CPEB2	885	20	5.350790082384585	4.0	4.458717098265803e-06
3409	LINS	1073	0	3.2843550961157884	0.0	0.0005195710012850801
3410	ZCCHC6	1072	0	1.77624938555399	0.0	0.016739813472314152
3411	ZC3H13	1071	20	5.048955032212718	3.0	8.93397983298357e-06
3412	C7orf73	1070	4	8.614409727449818	4.0	2.4299104712762993e-09
3413	CCAR1	1069	20	4.386284835320272	3.0	4.108801538591711e-05
